Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Төлбөрийн нөхцөл,Цонхны тоо,Барилгын явц,Цахилгаан шаттай эсэх,price_text,price_numeric,area_numeric,address_text,district,url,Website
Паркет,1 тагттай,2007,Байхгүй,Вакум,5,Бүргэд,42.0 м²,2,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,125 сая₮,125.0,42.0,"УБ — Баянзүрх, Улаанхуаран",Баянзүрх,https://www.unegui.mn/adv/9604019_ulaankhurand-tov-zam-daguu-2-oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2007,Байхгүй,Вакум,5,Бүргэд,42.0 м²,2,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,125 сая₮,125.0,42.0,"УБ — Баянзүрх, Улаанхуаран",Баянзүрх,https://www.unegui.mn/adv/9604019_ulaankhurand-tov-zam-daguu-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2015,Байхгүй,Вакум,13,Бүргэд,44.0 м²,9,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,198 сая₮,198.0,44.0,"УБ — Баянгол, 25-р эмийн сан",Баянгол,https://www.unegui.mn/adv/9503193_10-r-khoroolold-44m2-2-oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2015,Байхгүй,Вакум,13,Бүргэд,44.0 м²,9,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,198 сая₮,198.0,44.0,"УБ — Баянгол, 25-р эмийн сан",Баянгол,https://www.unegui.mn/adv/9503193_10-r-khoroolold-44m2-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2020,Байхгүй,Вакум,9,Бүргэд,53.5 м²,3,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,53.5,"УБ — Баянзүрх, Баянзүрх, Хороо 10",Баянзүрх,https://www.unegui.mn/adv/9556878_bzd-10-khoroo-tsagdaa-khotkhond-53-5m2-2-oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2020,Байхгүй,Вакум,9,Бүргэд,53.5 м²,3,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,160 сая₮,160.0,53.5,"УБ — Баянзүрх, Баянзүрх, Хороо 10",Баянзүрх,https://www.unegui.mn/adv/9556878_bzd-10-khoroo-tsagdaa-khotkhond-53-5m2-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,52.4 м²,16,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,188.64 сая₮үнэ тохирно,188.64,52.4,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9604017_iaarmag-city-palace-2-oroo-shine-bair-khudaldana/?p=20,
Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,52.4 м²,16,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,188.64 сая₮үнэ тохирно,188.64,52.4,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9604017_iaarmag-city-palace-2-oroo-shine-bair-khudaldana/,
Паркет,1 тагттай,2016,Байхгүй,Вакум,10,Бүргэд,49.0 м²,7,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,145 сая₮,145.0,49.0,"УБ — Баянзүрх, Ботаник",Баянзүрх,https://www.unegui.mn/adv/9604015_kharuul-altai-khotkhond-zasvar-khiisen-mash-tseverkhen-nuuzh-orokhod-belen-2-oroo-zarna/?p=20,
Паркет,1 тагттай,2016,Байхгүй,Вакум,10,Бүргэд,49.0 м²,7,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,145 сая₮,145.0,49.0,"УБ — Баянзүрх, Ботаник",Баянзүрх,https://www.unegui.mn/adv/9604015_kharuul-altai-khotkhond-zasvar-khiisen-mash-tseverkhen-nuuzh-orokhod-belen-2-oroo-zarna/,
Паркет,2 тагттай,2020,Байхгүй,Вакум,16,Төмөр,76.28 м²,1,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,270 сая₮үнэ тохирно,270.0,76.28,"УБ — Баянзүрх, Натур худалдааны төв",Баянзүрх,https://www.unegui.mn/adv/9603820_76-28-mkv-oron-suuts-iaaraltai-zarna/?p=20,
Паркет,2 тагттай,2020,Байхгүй,Вакум,16,Төмөр,76.28 м²,1,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,270 сая₮үнэ тохирно,270.0,76.28,"УБ — Баянзүрх, Натур худалдааны төв",Баянзүрх,https://www.unegui.mn/adv/9603820_76-28-mkv-oron-suuts-iaaraltai-zarna/,
Паркет,1 тагттай,2016,Байхгүй,Вакум,5,Бүргэд,68.0 м²,2,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шатгүй,238 сая₮,238.0,68.0,"УБ — Баянзүрх, КТМС",Баянзүрх,https://www.unegui.mn/adv/9603869_ktms-n-khazhuud-2-oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2016,Байхгүй,Вакум,5,Бүргэд,68.0 м²,2,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шатгүй,238 сая₮,238.0,68.0,"УБ — Баянзүрх, КТМС",Баянзүрх,https://www.unegui.mn/adv/9603869_ktms-n-khazhuud-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,54.0 м²,4,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,172 сая₮үнэ тохирно,172.0,54.0,"УБ — Хан-Уул, Нисэх",Хан-Уул,https://www.unegui.mn/adv/9604003_2-oroo-bair-zarna/?p=20,
Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,54.0 м²,4,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,172 сая₮үнэ тохирно,172.0,54.0,"УБ — Хан-Уул, Нисэх",Хан-Уул,https://www.unegui.mn/adv/9604003_2-oroo-bair-zarna/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,48.71 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,175 сая₮,175.0,48.71,"УБ — Сүхбаатар, Дөлгөөн нуур",Сүхбаатар,https://www.unegui.mn/adv/9594129_sbd-dolgoon-nuur-baianburd-rezidens-khotkhond-48-71-mkv-2-oroo/?p=20,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,48.71 м²,12,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,175 сая₮,175.0,48.71,"УБ — Сүхбаатар, Дөлгөөн нуур",Сүхбаатар,https://www.unegui.mn/adv/9594129_sbd-dolgoon-nuur-baianburd-rezidens-khotkhond-48-71-mkv-2-oroo/,
Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,50.2 м²,5,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,185 сая₮,185.0,50.2,"УБ — Баянзүрх, Офицер",Баянзүрх,https://www.unegui.mn/adv/9491704_bzd-ofitseruudyn-ordon-saikhan-khotkhond-50-2-mkv-2-oroo/?p=20,
Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,50.2 м²,5,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,185 сая₮,185.0,50.2,"УБ — Баянзүрх, Офицер",Баянзүрх,https://www.unegui.mn/adv/9491704_bzd-ofitseruudyn-ordon-saikhan-khotkhond-50-2-mkv-2-oroo/,
Паркет,1 тагттай,2022,Байхгүй,Вакум,23,Бүргэд,49.95 м²,2,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,385 сая₮,385.0,49.95,"УБ — Хан-Уул, 120 мянгат",Хан-Уул,https://www.unegui.mn/adv/9513033_khud-udirdlagyn-akademi-akademi-2-khotkhond-49-95-mkv-2-oroo/?p=20,
Паркет,1 тагттай,2022,Байхгүй,Вакум,23,Бүргэд,49.95 м²,2,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,385 сая₮,385.0,49.95,"УБ — Хан-Уул, 120 мянгат",Хан-Уул,https://www.unegui.mn/adv/9513033_khud-udirdlagyn-akademi-akademi-2-khotkhond-49-95-mkv-2-oroo/,
Ламинат,1 тагттай,2015,Байхгүй,Вакум,16,Төмөр,52.0 м²,13,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,205 сая₮,205.0,52.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Баянзүрх,https://www.unegui.mn/adv/9362959_selbe-khotkhond-2-oroo-bair/?p=20,
Ламинат,1 тагттай,2015,Байхгүй,Вакум,16,Төмөр,52.0 м²,13,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,205 сая₮,205.0,52.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Баянзүрх,https://www.unegui.mn/adv/9362959_selbe-khotkhond-2-oroo-bair/,
Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,64.5 м²,10,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,230 сая₮,230.0,64.5,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9603972_iaarmag-city-palace-d-2-oroo-oron-suuts-khudaldana/?p=20,
Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,64.5 м²,10,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,230 сая₮,230.0,64.5,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9603972_iaarmag-city-palace-d-2-oroo-oron-suuts-khudaldana/,
Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,49.72 м²,2,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,136 сая₮үнэ тохирно,136.0,49.72,"УБ — Хан-Уул, Нисэх",Хан-Уул,https://www.unegui.mn/adv/9581305_buiant-ukhaa-1-khotkhon-49-72-mkv-2-oroo/?p=20,
Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,49.72 м²,2,Бэлэн төлөлтөөр зарах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,136 сая₮үнэ тохирно,136.0,49.72,"УБ — Хан-Уул, Нисэх",Хан-Уул,https://www.unegui.mn/adv/9581305_buiant-ukhaa-1-khotkhon-49-72-mkv-2-oroo/,
Паркет,1 тагттай,2024,Байхгүй,Вакум,9,Төмөр,57.54 м²,1,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,196 сая₮,196.0,57.54,"УБ — Хан-Уул, Хан-Уул, Хороо 25",Хан-Уул,https://www.unegui.mn/adv/9603922_khurd-nisekh-garden-khotkhond-57-54-mkv-2-oroo-oron-suuts-khudaldana-nisekh-garde/?p=20,
Паркет,1 тагттай,2024,Байхгүй,Вакум,9,Төмөр,57.54 м²,1,Банкны зээлээр авах боломжтой,4,Ашиглалтад орсон,Цахилгаан шаттай,196 сая₮,196.0,57.54,"УБ — Хан-Уул, Хан-Уул, Хороо 25",Хан-Уул,https://www.unegui.mn/adv/9603922_khurd-nisekh-garden-khotkhond-57-54-mkv-2-oroo-oron-suuts-khudaldana-nisekh-garde/,
Паркет,1 тагттай,2010,Байхгүй,Вакум,5,Бүргэд,54.0 м²,2,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,123 сая₮үнэ тохирно,123.0,54.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 7",Сонгинохайрхан,https://www.unegui.mn/adv/9331275_khilchind-khotkhond-2oroo-bair-zarna/?p=20,
Паркет,1 тагттай,2010,Байхгүй,Вакум,5,Бүргэд,54.0 м²,2,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шатгүй,123 сая₮үнэ тохирно,123.0,54.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 7",Сонгинохайрхан,https://www.unegui.mn/adv/9331275_khilchind-khotkhond-2oroo-bair-zarna/,
Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Бүргэд,50.29 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,191.1 сая₮,191.1,50.29,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9569073_iaarmag-deedsiin-orgoo-khotkhond-2-oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Бүргэд,50.29 м²,3,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,191.1 сая₮,191.1,50.29,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9569073_iaarmag-deedsiin-orgoo-khotkhond-2-oroo-bair-khudaldana/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,46.01 м²,10,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,163 сая₮,163.0,46.01,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9572927_iaarmag-agarta-khotkhon-shine-2-oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,46.01 м²,10,Банкны зээлээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,163 сая₮,163.0,46.01,"УБ — Хан-Уул, Яармаг",Хан-Уул,https://www.unegui.mn/adv/9572927_iaarmag-agarta-khotkhon-shine-2-oroo-bair-khudaldana/,
Цемент,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,35.0 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,200 сая₮үнэ тохирно,200.0,35.0,"УБ — Баянгол, Төмөр зам",Баянгол,https://www.unegui.mn/adv/9250508_gal-togoo-tusdaa-2-oroo-bair-iaaraltai-zarna/?p=20,
Цемент,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,35.0 м²,9,Банкны зээлээр авах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,200 сая₮үнэ тохирно,200.0,35.0,"УБ — Баянгол, Төмөр зам",Баянгол,https://www.unegui.mn/adv/9250508_gal-togoo-tusdaa-2-oroo-bair-iaaraltai-zarna/,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,56.56 м²,12,Хувь лизингээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,212 сая₮,212.0,56.56,"УБ — Баянзүрх, Баянзүрх, Хороо 29",Баянзүрх,https://www.unegui.mn/adv/9257827_standart-rezidens-khotkhond-56-56-mkv-2oroo-bair-khudaldana/?p=20,
Паркет,1 тагттай,2025,Байхгүй,Вакум,16,Бүргэд,56.56 м²,12,Хувь лизингээр авах боломжтой,2,Ашиглалтад орсон,Цахилгаан шаттай,212 сая₮,212.0,56.56,"УБ — Баянзүрх, Баянзүрх, Хороо 29",Баянзүрх,https://www.unegui.mn/adv/9257827_standart-rezidens-khotkhond-56-56-mkv-2oroo-bair-khudaldana/,
Паркет,1 тагттай,2024,Байхгүй,Вакум,2,Бүргэд,51.25 м²,2,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,3.5 сая₮,3.5,51.25,"Архангай, Архангай",,https://www.unegui.mn/adv/9603755_arkhangai-aimgiin-tovd-shine-2-oroo-bair-zarna/?p=20,
Паркет,1 тагттай,2024,Байхгүй,Вакум,2,Бүргэд,51.25 м²,2,Бэлэн төлөлтөөр зарах боломжтой,3,Ашиглалтад орсон,Цахилгаан шаттай,3.5 сая₮,3.5,51.25,"Архангай, Архангай",,https://www.unegui.mn/adv/9603755_arkhangai-aimgiin-tovd-shine-2-oroo-bair-zarna/,
